Entity,Day,reported_ari_cases
Armenia,2010-06-21,1255
Armenia,2010-06-28,0
Armenia,2010-07-05,811
Armenia,2010-07-12,0
Armenia,2010-07-19,0
Armenia,2010-07-26,879
Armenia,2010-08-02,788
Armenia,2010-08-09,0
Armenia,2010-08-16,848
Armenia,2010-08-23,866
Armenia,2010-08-30,857
Armenia,2010-09-06,1229
Armenia,2010-09-13,1167
Armenia,2010-09-20,1173
Armenia,2010-09-27,0
Armenia,2010-10-04,1642
Armenia,2010-10-11,0
Armenia,2010-10-18,0
Armenia,2010-10-25,0
Armenia,2010-11-01,0
Armenia,2010-11-08,2160
Armenia,2010-11-15,0
Armenia,2010-11-22,0
Armenia,2010-11-29,3049
Armenia,2010-12-06,3398
Armenia,2010-12-13,3230
Armenia,2010-12-20,0
Armenia,2010-12-27,3230
Armenia,2011-01-03,0
Armenia,2011-01-10,3496
Armenia,2011-01-17,3033
Armenia,2011-01-24,2343
Armenia,2011-01-31,2753
Armenia,2011-02-07,2773
Armenia,2011-02-14,2952
Armenia,2011-02-21,0
Armenia,2011-02-28,0
Armenia,2011-03-07,2856
Armenia,2011-03-14,0
Armenia,2011-03-21,0
Armenia,2011-03-28,2477
Armenia,2011-04-04,2794
Armenia,2011-04-11,2794
Armenia,2011-04-18,0
Armenia,2011-04-25,0
Armenia,2011-05-02,2278
Armenia,2011-05-09,1646
Armenia,2011-05-16,0
Armenia,2011-05-23,0
Armenia,2011-05-30,0
Armenia,2011-06-06,1724
Armenia,2011-06-13,0
Armenia,2011-06-20,1468
Armenia,2011-06-27,0
Armenia,2011-07-04,0
Armenia,2011-07-11,0
Armenia,2011-07-18,922
Armenia,2011-07-25,937
Armenia,2011-08-01,0
Armenia,2011-08-08,988
Armenia,2011-08-15,861
Armenia,2011-08-22,858
Armenia,2011-08-29,0
Armenia,2011-09-05,1106
Armenia,2011-09-12,0
Armenia,2011-09-19,1190
Armenia,2011-09-26,0
Armenia,2011-10-03,3673
Armenia,2011-10-10,2643
Armenia,2011-10-17,3538
Armenia,2011-10-24,0
Armenia,2011-10-31,0
Armenia,2011-11-07,3656
Armenia,2011-11-14,0
Armenia,2011-11-21,3641
Armenia,2011-11-28,3437
Armenia,2011-12-05,3574
Armenia,2011-12-12,3309
Armenia,2011-12-19,0
Armenia,2011-12-26,0
Armenia,2012-01-02,2157
Armenia,2012-01-09,0
Armenia,2012-01-16,3678
Armenia,2012-01-23,0
Armenia,2012-01-30,4207
Armenia,2012-02-06,4382
Armenia,2012-02-13,4295
Armenia,2012-02-20,3895
Armenia,2012-02-27,3436
Armenia,2012-03-05,2322
Armenia,2012-03-12,3280
Armenia,2012-03-19,0
Armenia,2012-03-26,2887
Armenia,2012-04-02,0
Armenia,2012-04-09,2234
Armenia,2012-04-16,2244
Armenia,2012-04-23,1990
Armenia,2012-04-30,0
Armenia,2012-05-07,0
Armenia,2012-05-14,0
Armenia,2012-05-21,0
Armenia,2012-05-28,0
Armenia,2012-06-04,0
Armenia,2012-06-11,1980
Armenia,2012-06-18,1900
Armenia,2012-06-25,1855
Armenia,2012-07-02,0
Armenia,2012-07-09,0
Armenia,2012-07-16,0
Armenia,2012-07-23,0
Armenia,2012-07-30,1327
Armenia,2012-08-06,1304
Armenia,2012-08-13,1212
Armenia,2012-08-20,1314
Armenia,2012-08-27,0
Armenia,2012-09-03,0
Armenia,2012-09-10,0
Armenia,2012-09-17,1465
Armenia,2012-09-24,0
Armenia,2012-10-01,1974
Armenia,2012-10-08,1983
Armenia,2012-10-15,2141
Armenia,2012-10-22,0
Armenia,2012-10-29,2685
Armenia,2012-11-05,2963
Armenia,2012-11-12,0
Armenia,2012-11-19,3270
Armenia,2012-11-26,3183
Armenia,2012-12-03,0
Armenia,2012-12-10,2932
Armenia,2012-12-17,0
Armenia,2012-12-24,1506
Armenia,2012-12-31,721
Armenia,2013-01-07,2186
Armenia,2013-01-14,2767
Armenia,2013-01-21,2504
Armenia,2013-01-28,0
Armenia,2013-02-04,2831
Armenia,2013-02-11,0
Armenia,2013-02-18,0
Armenia,2013-02-25,0
Armenia,2013-03-04,8433
Armenia,2013-03-11,11404
Armenia,2013-03-18,10180
Armenia,2013-03-25,8953
Armenia,2013-04-01,5341
Armenia,2013-04-08,5735
Armenia,2013-04-15,4949
Armenia,2013-04-22,0
Armenia,2013-04-29,0
Armenia,2013-05-06,0
Armenia,2013-05-13,0
Armenia,2013-05-20,1658
Armenia,2013-05-27,1658
Armenia,2013-06-03,1863
Armenia,2013-06-10,0
Armenia,2013-06-17,0
Armenia,2013-06-24,1497
Armenia,2013-07-01,0
Armenia,2013-07-08,0
Armenia,2013-07-15,0
Armenia,2013-07-22,1124
Armenia,2013-07-29,0
Armenia,2013-08-05,0
Armenia,2013-08-12,1146
Armenia,2013-08-19,1278
Armenia,2013-08-26,0
Armenia,2013-09-02,1254
Armenia,2013-09-09,1530
Armenia,2013-09-16,1749
Armenia,2013-09-23,0
Armenia,2013-09-30,1912
Armenia,2013-10-07,2336
Armenia,2013-10-14,2386
Armenia,2013-10-21,0
Armenia,2013-10-28,2437
Armenia,2013-11-04,2296
Armenia,2013-11-11,1869
Armenia,2013-11-18,2721
Armenia,2013-11-25,0
Armenia,2013-12-02,2444
Armenia,2013-12-09,2862
Armenia,2013-12-16,2550
Armenia,2013-12-23,0
Armenia,2013-12-30,0
Armenia,2014-01-06,0
Armenia,2014-01-13,0
Armenia,2014-01-20,3083
Armenia,2014-01-27,0
Armenia,2014-02-03,3809
Armenia,2014-02-10,4149
Armenia,2014-02-17,6372
Armenia,2014-02-24,0
Armenia,2014-03-03,0
Armenia,2014-03-10,5507
Armenia,2014-03-17,4927
Armenia,2014-03-24,0
Armenia,2014-03-31,4174
Armenia,2014-04-07,4036
Armenia,2014-04-14,0
Armenia,2014-04-21,0
Armenia,2014-04-28,1967
Armenia,2014-05-05,0
Armenia,2014-05-12,0
Armenia,2014-05-19,1970
Armenia,2014-05-26,0
Armenia,2014-06-02,1631
Armenia,2014-06-09,1643
Armenia,2014-06-16,0
Armenia,2014-06-23,0
Armenia,2014-06-30,1507
Armenia,2014-07-07,0
Armenia,2014-07-14,0
Armenia,2014-07-21,0
Armenia,2014-07-28,1286
Armenia,2014-08-04,0
Armenia,2014-08-11,0
Armenia,2014-08-18,0
Armenia,2014-08-25,0
Armenia,2014-09-01,0
Armenia,2014-09-08,0
Armenia,2014-09-15,0
Armenia,2014-09-22,0
Armenia,2014-09-29,0
Armenia,2014-10-06,0
Armenia,2014-10-13,0
Armenia,2014-10-20,0
Armenia,2014-10-27,2303
Armenia,2014-11-03,2266
Armenia,2014-11-10,0
Armenia,2014-11-17,2610
Armenia,2014-11-24,2666
Armenia,2014-12-01,2521
Armenia,2014-12-08,0
Armenia,2014-12-15,0
Armenia,2014-12-22,0
Armenia,2014-12-29,0
Armenia,2015-01-05,957
Armenia,2015-01-12,0
Armenia,2015-01-19,0
Armenia,2015-01-26,2410
Armenia,2015-02-02,0
Armenia,2015-02-09,3740
Armenia,2015-02-16,0
Armenia,2015-02-23,5081
Armenia,2015-03-02,5888
Armenia,2015-03-09,0
Armenia,2015-03-16,7409
Armenia,2015-03-23,7299
Armenia,2015-03-30,0
Armenia,2015-04-06,0
Armenia,2015-04-13,3989
Armenia,2015-04-20,0
Armenia,2015-04-27,2366
Armenia,2015-05-04,0
Armenia,2015-05-11,2396
Armenia,2015-05-18,2345
Armenia,2015-05-25,0
Armenia,2015-06-01,1918
Armenia,2015-06-08,1920
Armenia,2015-06-15,1496
Armenia,2015-06-22,1428
Armenia,2015-06-29,1286
Armenia,2015-07-06,1488
Armenia,2015-07-13,1303
Armenia,2015-07-20,0
Armenia,2015-07-27,0
Armenia,2015-08-03,0
Armenia,2015-08-10,1238
Armenia,2015-08-17,0
Armenia,2015-08-24,1058
Armenia,2015-08-31,0
Armenia,2015-09-07,0
Armenia,2015-09-14,0
Armenia,2015-09-21,1635
Armenia,2015-09-28,1817
Armenia,2015-10-05,0
Armenia,2015-10-12,2360
Armenia,2015-10-19,0
Armenia,2015-10-26,2530
Armenia,2015-11-02,0
Armenia,2015-11-09,2572
Armenia,2015-11-16,0
Armenia,2015-11-23,0
Armenia,2015-11-30,0
Armenia,2015-12-07,0
Armenia,2015-12-14,0
Armenia,2015-12-21,2351
Armenia,2015-12-28,1947
Armenia,2016-01-04,0
Armenia,2016-01-11,0
Armenia,2016-01-18,0
Armenia,2016-01-25,0
Armenia,2016-02-01,0
Armenia,2016-02-08,0
Armenia,2016-02-15,4288
Armenia,2016-02-22,3901
Armenia,2016-02-29,2997
Armenia,2016-03-07,2708
Armenia,2016-03-14,0
Armenia,2016-03-21,2736
Armenia,2016-03-28,0
Armenia,2016-04-04,2953
Armenia,2016-04-11,0
Armenia,2016-04-18,0
Armenia,2016-04-25,0
Armenia,2016-05-02,0
Armenia,2016-05-09,0
Armenia,2016-05-16,0
Armenia,2016-05-23,0
Armenia,2016-05-30,1698
Armenia,2016-06-06,0
Armenia,2016-06-13,2176
Armenia,2016-06-20,1664
Armenia,2016-06-27,0
Armenia,2016-07-04,0
Armenia,2016-07-11,1176
Armenia,2016-07-18,0
Armenia,2016-07-25,0
Armenia,2016-08-01,1095
Armenia,2016-08-08,0
Armenia,2016-08-15,1124
Armenia,2016-08-22,945
Armenia,2016-08-29,1011
Armenia,2016-09-05,868
Armenia,2016-09-12,0
Armenia,2016-09-19,0
Armenia,2016-09-26,0
Armenia,2016-10-03,0
Armenia,2016-10-10,0
Armenia,2016-10-17,0
Armenia,2016-10-24,2554
Armenia,2016-10-31,0
Armenia,2016-11-07,0
Armenia,2016-11-14,4868
Armenia,2016-11-21,0
Armenia,2016-11-28,0
Armenia,2016-12-05,5297
Armenia,2016-12-12,3749
Armenia,2016-12-19,3701
Armenia,2016-12-26,2925
Armenia,2017-01-02,0
Armenia,2017-01-09,0
Armenia,2017-01-16,2535
Armenia,2017-01-23,0
Armenia,2017-01-30,0
Armenia,2017-02-06,2835
Armenia,2017-02-13,0
Armenia,2017-02-20,0
Armenia,2017-02-27,3872
Armenia,2017-03-06,0
Armenia,2017-03-13,0
Armenia,2017-03-20,0
Armenia,2017-03-27,0
Armenia,2017-04-03,0
Armenia,2017-04-10,3708
Armenia,2017-04-17,3311
Armenia,2017-04-24,0
Armenia,2017-05-01,0
Armenia,2017-05-08,2105
Armenia,2017-05-15,0
Armenia,2017-05-22,0
Armenia,2017-05-29,0
Armenia,2017-06-05,0
Armenia,2017-06-12,0
Armenia,2017-06-19,0
Armenia,2017-06-26,0
Armenia,2017-07-03,1298
Armenia,2017-07-10,0
Armenia,2017-07-17,1354
Armenia,2017-07-24,1240
Armenia,2017-07-31,1065
Armenia,2017-08-07,1081
Armenia,2017-08-14,1191
Armenia,2017-08-21,0
Armenia,2017-08-28,0
Armenia,2017-09-04,1264
Armenia,2017-09-11,1554
Armenia,2017-09-18,0
Armenia,2017-09-25,0
Armenia,2017-10-02,2024
Armenia,2017-10-09,0
Armenia,2017-10-16,2424
Armenia,2017-10-23,2917
Armenia,2017-10-30,0
Armenia,2017-11-06,0
Armenia,2017-11-13,0
Armenia,2017-11-20,0
Armenia,2017-11-27,0
Armenia,2017-12-04,0
Armenia,2017-12-11,3469
Armenia,2017-12-18,0
Armenia,2017-12-25,0
Armenia,2018-01-01,1851
Armenia,2018-01-08,0
Armenia,2018-01-15,0
Armenia,2018-01-22,0
Armenia,2018-01-29,5909
Armenia,2018-02-05,0
Armenia,2018-02-12,5239
Armenia,2018-02-19,0
Armenia,2018-02-26,4780
Armenia,2018-03-05,3277
Armenia,2018-03-12,0
Armenia,2018-03-19,0
Armenia,2018-03-26,3899
Armenia,2018-04-02,3324
Armenia,2018-04-09,3368
Armenia,2018-04-16,0
Armenia,2018-04-23,0
Armenia,2018-04-30,0
Armenia,2018-05-07,2150
Armenia,2018-05-14,2626
Armenia,2018-05-21,2540
Armenia,2018-05-28,2328
Armenia,2018-06-04,0
Armenia,2018-06-11,2230
Armenia,2018-06-18,0
Armenia,2018-06-25,0
Armenia,2018-07-02,0
Armenia,2018-07-09,1985
Armenia,2018-07-16,0
Armenia,2018-07-23,0
Armenia,2018-07-30,0
Armenia,2018-08-06,1383
Armenia,2018-08-13,0
Armenia,2018-08-20,1525
Armenia,2018-08-27,0
Armenia,2018-09-03,1649
Armenia,2018-09-10,0
Armenia,2018-09-17,0
Armenia,2018-09-24,2334
Armenia,2018-10-01,0
Armenia,2018-10-08,1934
Armenia,2018-10-15,0
Armenia,2018-10-22,3021
Armenia,2018-10-29,2584
Armenia,2018-11-05,0
Armenia,2018-11-12,0
Armenia,2018-11-19,3160
Armenia,2018-11-26,0
Armenia,2018-12-03,0
Armenia,2018-12-10,0
Armenia,2018-12-17,4349
Armenia,2018-12-24,4430
Armenia,2018-12-31,2737
Armenia,2019-01-07,6463
Armenia,2019-01-14,9757
Armenia,2019-01-21,9354
Armenia,2019-01-28,0
Armenia,2019-02-04,7057
Armenia,2019-02-11,6127
Armenia,2019-02-18,5911
Armenia,2019-02-25,5909
Armenia,2019-03-04,0
Armenia,2019-03-11,5638
Armenia,2019-03-18,0
Armenia,2019-03-25,0
Armenia,2019-04-01,3906
Armenia,2019-04-08,0
Armenia,2019-04-15,0
Armenia,2019-04-22,2691
Armenia,2019-04-29,2636
Armenia,2019-05-06,0
Armenia,2019-05-13,0
Armenia,2019-05-20,0
Armenia,2019-05-27,2297
Armenia,2019-06-03,2080
Armenia,2019-06-10,1824
Armenia,2019-06-17,0
Armenia,2019-06-24,1639
Armenia,2019-07-01,0
Armenia,2019-07-08,0
Armenia,2019-07-15,0
Armenia,2019-07-22,1433
Armenia,2019-07-29,1280
Armenia,2019-08-05,0
Armenia,2019-08-12,1273
Armenia,2019-08-19,1311
Armenia,2019-08-26,1314
Armenia,2019-09-02,1174
Armenia,2019-09-09,1711
Armenia,2019-09-16,0
Armenia,2019-09-23,2851
Armenia,2019-09-30,0
Armenia,2019-10-07,2721
Armenia,2019-10-14,2624
Armenia,2019-10-21,3089
Armenia,2019-10-28,2800
Armenia,2019-11-04,3608
Armenia,2019-11-11,0
Armenia,2019-11-18,0
Armenia,2019-11-25,4954
Armenia,2019-12-02,0
Armenia,2019-12-09,0
Armenia,2019-12-16,4175
Armenia,2019-12-23,0
Armenia,2019-12-30,0
Armenia,2020-01-06,2956
Armenia,2020-01-13,0
Armenia,2020-01-20,0
Armenia,2020-01-27,7454
Armenia,2020-02-03,0
Armenia,2020-02-10,0
Armenia,2020-02-17,11406
Armenia,2020-02-24,11968
Armenia,2020-03-02,0
Armenia,2020-03-09,0
Armenia,2020-03-16,8689
Armenia,2020-03-23,0
Armenia,2020-03-30,0
Armenia,2020-04-06,1925
Armenia,2020-04-13,0
Armenia,2020-04-20,925
Armenia,2020-04-27,0
Armenia,2020-05-04,0
Armenia,2020-05-11,0
Armenia,2020-05-18,969
Armenia,2020-05-25,714
Armenia,2020-06-01,0
Armenia,2020-06-08,1196
Armenia,2020-06-15,0
Armenia,2020-06-22,0
Armenia,2020-06-29,0
Armenia,2020-07-06,0
Armenia,2020-07-13,0
Armenia,2020-07-20,0
Armenia,2020-07-27,0
Armenia,2020-08-03,0
Armenia,2020-08-10,0
Armenia,2020-08-17,0
Armenia,2020-08-24,0
Armenia,2020-08-31,0
Armenia,2020-09-07,0
Armenia,2020-09-14,0
Armenia,2020-09-21,0
Armenia,2020-09-28,0
Armenia,2020-10-05,905
Armenia,2020-10-12,2204
Armenia,2020-10-19,2234
Armenia,2020-10-26,0
Armenia,2020-11-02,2884
Armenia,2020-11-09,0
Armenia,2020-11-16,0
Armenia,2020-11-23,0
Armenia,2020-11-30,0
Armenia,2020-12-07,4043
Armenia,2020-12-14,3960
Armenia,2020-12-21,0
Armenia,2020-12-28,2035
Armenia,2021-01-04,670
Armenia,2021-01-11,2814
Armenia,2021-01-18,2651
Armenia,2021-01-25,0
Armenia,2021-02-01,2565
Armenia,2021-02-08,2555
Armenia,2021-02-15,2528
Armenia,2021-02-22,2778
Armenia,2021-03-01,0
Armenia,2021-03-08,0
Armenia,2021-03-15,0
Armenia,2021-03-22,0
Armenia,2021-03-29,0
Armenia,2021-04-05,0
Armenia,2021-04-12,5042
Armenia,2021-04-19,0
Armenia,2021-04-26,3149
Armenia,2021-05-03,0
Armenia,2021-05-10,0
Armenia,2021-05-17,0
Armenia,2021-05-24,2134
Armenia,2021-05-31,0
Armenia,2021-06-07,0
Armenia,2021-06-14,2436
Armenia,2021-06-21,2111
Armenia,2021-06-28,1988
Armenia,2021-07-05,0
Armenia,2021-07-12,0
Armenia,2021-07-19,0
Armenia,2021-07-26,1775
Armenia,2021-08-02,0
Armenia,2021-08-09,1923
Armenia,2021-08-16,2167
Armenia,2021-08-23,0
Armenia,2021-08-30,0
Armenia,2021-09-06,2563
Armenia,2021-09-13,2854
Armenia,2021-09-20,3265
Armenia,2021-09-27,0
Armenia,2021-10-04,0
Armenia,2021-10-11,0
Armenia,2021-10-18,0
Armenia,2021-10-25,6169
Armenia,2021-11-01,0
Armenia,2021-11-08,8693
Armenia,2021-11-15,7647
Armenia,2021-11-22,0
Armenia,2021-11-29,0
Armenia,2021-12-06,0
Armenia,2021-12-13,9050
Armenia,2021-12-20,0
Armenia,2021-12-27,0
Armenia,2022-01-03,5850
Armenia,2022-01-10,7491
Armenia,2022-01-17,0
Armenia,2022-01-24,0
Armenia,2022-01-31,0
Armenia,2022-02-07,11505
Armenia,2022-02-14,8787
Armenia,2022-02-21,0
Armenia,2022-02-28,4781
Armenia,2022-03-07,3091
Armenia,2022-03-14,3777
Armenia,2022-03-21,0
Armenia,2022-03-28,0
Armenia,2022-04-04,3015
Armenia,2022-04-11,0
Armenia,2022-04-18,3134
Armenia,2022-04-25,0
Armenia,2022-05-02,0
Armenia,2022-05-09,3051
Armenia,2022-05-16,0
Armenia,2022-05-23,3150
Armenia,2022-05-30,0
Armenia,2022-06-06,0
Armenia,2022-06-13,0
Armenia,2022-06-20,0
Armenia,2022-06-27,2091
Armenia,2022-07-04,0
Armenia,2022-07-11,0
Armenia,2022-07-18,0
Armenia,2022-07-25,0
Armenia,2022-08-01,0
Armenia,2022-08-08,0
Armenia,2022-08-15,0
Armenia,2022-08-22,0
Armenia,2022-08-29,3526
Armenia,2022-09-05,0
Armenia,2022-09-12,3945
Armenia,2022-09-19,0
Armenia,2022-09-26,3542
Armenia,2022-10-03,3283
Armenia,2022-10-10,0
Armenia,2022-10-17,0
Armenia,2022-10-24,0
Armenia,2022-10-31,4611
Armenia,2022-11-07,0
Armenia,2022-11-14,5838
Armenia,2022-11-21,6360
Armenia,2022-11-28,6464
Armenia,2022-12-05,0
Armenia,2022-12-12,0
Armenia,2022-12-19,0
Armenia,2022-12-26,0
Armenia,2023-01-02,0
Armenia,2023-01-09,9544
Armenia,2023-01-16,7597
Armenia,2023-01-23,6520
Armenia,2023-01-30,0
Armenia,2023-02-06,6321
Armenia,2023-02-13,5757
Armenia,2023-02-20,0
Armenia,2023-02-27,0
Armenia,2023-03-06,6116
Armenia,2023-03-13,0
Armenia,2023-03-20,0
Armenia,2023-03-27,0
Armenia,2023-04-03,3635
Armenia,2023-04-10,3127
Armenia,2023-04-17,0
Armenia,2023-04-24,3036
Armenia,2023-05-01,2737
Armenia,2023-05-08,0
Armenia,2023-05-15,0
Armenia,2023-05-22,0
Armenia,2023-05-29,0
Armenia,2023-06-05,0
Armenia,2023-06-12,0
Armenia,2023-06-19,0
Armenia,2023-06-26,0
Armenia,2023-07-03,0
Armenia,2023-07-10,0
Armenia,2023-07-17,0
Armenia,2023-07-24,0
Armenia,2023-07-31,0
Armenia,2023-08-07,0
Armenia,2023-08-14,0
Armenia,2023-08-21,0
Armenia,2023-08-28,0
Armenia,2023-09-04,0
Armenia,2023-09-11,0
Armenia,2023-09-18,0
Armenia,2023-09-25,0
Armenia,2023-10-02,2867
Armenia,2023-10-09,0
Armenia,2023-10-16,0
Armenia,2023-10-23,0
Armenia,2023-10-30,5565
Armenia,2023-11-06,0
Armenia,2023-11-13,4842
Armenia,2023-11-20,4674
Armenia,2023-11-27,0
Armenia,2023-12-04,0
Armenia,2023-12-11,5833
Armenia,2023-12-18,5712
Armenia,2023-12-25,5954
Armenia,2024-01-01,0
Armenia,2024-01-08,9545
Armenia,2024-01-15,0
Armenia,2024-01-22,10247
Armenia,2024-01-29,0
Armenia,2024-02-05,0
Armenia,2024-02-12,8536
Armenia,2024-02-19,7589
Armenia,2024-02-26,7068
Armenia,2024-03-04,6125
Armenia,2024-03-11,0
Armenia,2024-03-18,0
Armenia,2024-03-25,5465
Armenia,2024-04-01,4735
Armenia,2024-04-08,0
Armenia,2024-04-15,4557
Armenia,2024-04-22,3803
Armenia,2024-04-29,3544
Armenia,2024-05-06,3245
Armenia,2024-05-13,3750
Armenia,2024-05-20,0
Armenia,2024-05-27,0
Armenia,2024-06-03,0
Armenia,2024-06-10,0
Armenia,2024-06-17,2712
Armenia,2024-06-24,0
Armenia,2024-07-01,0
Armenia,2024-07-08,0
Armenia,2024-07-15,0
Armenia,2024-07-22,2442
Armenia,2024-07-29,2170
Armenia,2024-08-05,2602
Armenia,2024-08-12,0
Armenia,2024-08-19,0
Armenia,2024-08-26,0
Armenia,2024-09-02,2355
Armenia,2024-09-09,2783
Armenia,2024-09-16,0
Armenia,2024-09-23,0
Armenia,2024-09-30,0
Armenia,2024-10-07,4325
Armenia,2024-10-14,0
Armenia,2024-10-21,4490
Armenia,2024-10-28,4691
Armenia,2024-11-04,4621
Armenia,2024-11-11,0
Armenia,2024-11-18,5195
Armenia,2024-11-25,5011
Armenia,2024-12-02,4971
Armenia,2024-12-09,5100
Armenia,2024-12-16,0
Armenia,2024-12-23,0
Armenia,2024-12-30,2756
Armenia,2025-01-06,0
Armenia,2025-01-13,9197
Armenia,2025-01-20,9971
Armenia,2025-01-27,0
Armenia,2025-02-03,10644
Armenia,2025-02-10,0
Armenia,2025-02-17,9920
Armenia,2025-02-24,9257
Armenia,2025-03-03,0
Armenia,2025-03-10,0
Armenia,2025-03-17,7866
Armenia,2025-03-24,6904
Armenia,2025-03-31,5573
Armenia,2025-04-07,4879
Bahamas,2020-01-06,37
Bahamas,2020-01-13,52
Bahamas,2020-01-20,43
Bahamas,2020-01-27,77
Bahamas,2020-02-03,107
Bahamas,2020-02-10,68
Bahamas,2020-02-17,0
Bahamas,2020-02-24,69
Bahamas,2020-03-02,0
Bahamas,2020-03-09,84
Bahamas,2020-03-16,0
Bahamas,2020-03-23,0
Bahamas,2020-03-30,11
Bahamas,2020-04-06,0
Bahamas,2020-04-13,0
Bahamas,2020-04-20,11
Bahamas,2020-04-27,9
Bahamas,2020-05-04,4
Bahamas,2020-05-11,0
Bahamas,2020-05-18,11
Bahamas,2020-05-25,13
Bahamas,2020-06-01,10
Bahamas,2020-06-08,3
Bahamas,2020-06-15,11
Bahamas,2020-06-22,3
Bahamas,2020-06-29,11
Bahamas,2020-07-06,11
Bahamas,2020-07-13,0
Bahamas,2020-07-20,0
Bahamas,2020-07-27,0
Bahamas,2020-08-03,0
Bahamas,2020-08-10,0
Bahamas,2020-08-17,0
Bahamas,2020-08-24,0
Bahamas,2020-08-31,0
Bahamas,2020-09-07,0
Bahamas,2020-09-14,0
Bahamas,2020-09-21,0
Bahamas,2020-09-28,0
Bahamas,2020-10-05,0
Bahamas,2020-10-12,0
Bahamas,2020-10-19,0
Bahamas,2020-10-26,0
Bahamas,2020-11-02,0
Bahamas,2020-11-09,0
Bahamas,2020-11-16,0
Bahamas,2020-11-23,0
Bahamas,2020-11-30,0
Bahamas,2020-12-07,0
Bahamas,2020-12-14,0
Barbados,2018-01-15,45
Barbados,2018-01-22,30
Barbados,2018-01-29,0
Barbados,2018-02-05,73
Barbados,2018-02-12,54
Barbados,2018-02-19,26
Barbados,2018-02-26,0
Barbados,2018-03-05,55
Barbados,2018-03-12,38
Barbados,2018-03-19,27
Barbados,2018-03-26,14
Barbados,2018-04-02,0
Barbados,2018-04-09,0
Barbados,2018-04-16,0
Barbados,2018-04-23,19
Barbados,2018-04-30,0
Barbados,2018-05-07,0
Barbados,2018-05-14,0
Barbados,2018-05-21,0
Barbados,2018-05-28,40
Barbados,2018-06-04,0
Barbados,2018-06-11,32
Barbados,2018-06-18,0
Barbados,2018-06-25,26
Barbados,2018-07-02,0
Barbados,2018-07-09,21
Barbados,2018-07-16,32
Barbados,2018-07-23,16
Barbados,2018-07-30,11
Barbados,2018-08-06,23
Barbados,2018-08-13,11
Barbados,2018-08-20,0
Barbados,2018-08-27,7
Barbados,2018-09-03,0
Barbados,2018-09-10,0
Barbados,2018-09-17,0
Barbados,2018-09-24,0
Barbados,2018-10-01,24
Barbados,2018-10-08,0
Barbados,2018-10-15,0
Barbados,2018-10-22,8
Barbados,2018-10-29,29
Barbados,2018-11-05,3
Barbados,2018-11-12,40
Barbados,2018-11-19,0
Barbados,2018-11-26,26
Barbados,2018-12-03,35
Barbados,2018-12-10,0
Barbados,2018-12-17,19
Barbados,2018-12-24,22
Barbados,2018-12-31,31
Barbados,2019-01-07,0
Barbados,2019-01-14,24
Barbados,2019-01-21,26
Barbados,2019-01-28,19
Barbados,2019-02-04,38
Barbados,2019-02-11,39
Barbados,2019-02-18,41
Barbados,2019-02-25,0
Barbados,2019-03-04,0
Barbados,2019-03-11,0
Barbados,2019-03-18,0
Barbados,2019-03-25,41
Barbados,2019-04-01,0
Barbados,2019-04-08,28
Barbados,2019-04-15,0
Barbados,2019-04-22,28
Barbados,2019-04-29,24
Barbados,2019-05-06,26
Barbados,2019-05-13,0
Barbados,2019-05-20,20
Barbados,2019-05-27,25
Barbados,2019-06-03,21
Barbados,2019-06-10,35
Barbados,2019-06-17,0
Barbados,2019-06-24,20
Barbados,2019-07-01,26
Barbados,2019-07-08,0
Barbados,2019-07-15,0
Barbados,2019-07-22,12
Barbados,2019-07-29,21
Barbados,2019-08-05,0
Barbados,2019-08-12,12
Barbados,2019-08-19,0
Barbados,2019-08-26,35
Barbados,2019-09-02,33
Barbados,2019-09-09,43
Barbados,2019-09-16,0
Barbados,2019-09-23,62
Barbados,2019-09-30,69
Barbados,2019-10-07,0
Barbados,2019-10-14,123
Barbados,2019-10-21,0
Barbados,2019-10-28,84
Barbados,2019-11-04,62
Barbados,2019-11-11,0
Barbados,2019-11-18,0
Barbados,2019-11-25,57
Barbados,2019-12-02,0
Barbados,2019-12-09,0
Barbados,2019-12-16,0
Barbados,2019-12-23,0
Barbados,2019-12-30,0
Barbados,2020-01-06,31
Barbados,2020-01-13,35
Barbados,2020-01-20,0
Barbados,2020-01-27,88
Barbados,2020-02-03,0
Barbados,2020-02-10,123
Barbados,2020-02-17,99
Barbados,2020-02-24,112
Barbados,2020-03-02,117
Barbados,2020-03-09,94
Barbados,2020-03-16,0
Barbados,2020-03-23,40
Barbados,2020-03-30,23
Barbados,2020-04-06,20
Barbados,2020-04-13,12
Barbados,2020-04-20,0
Barbados,2020-04-27,25
Barbados,2020-05-04,0
Barbados,2020-05-11,11
Barbados,2020-05-18,0
Barbados,2020-05-25,0
Barbados,2020-06-01,0
Barbados,2020-06-08,0
Barbados,2020-06-15,1
Barbados,2020-06-22,0
Barbados,2020-06-29,6
Barbados,2020-07-06,0
Barbados,2020-07-13,0
Barbados,2020-07-20,2
Barbados,2020-07-27,4
Barbados,2020-08-03,2
Barbados,2020-08-10,2
Barbados,2020-08-17,0
Barbados,2020-08-24,2
Barbados,2020-08-31,0
Barbados,2020-09-07,0
Barbados,2020-09-14,2
Barbados,2020-09-21,0
Barbados,2020-09-28,5
Barbados,2020-10-05,0
Barbados,2020-10-12,0
Barbados,2020-10-19,7
Barbados,2020-10-26,2
